id,name,deck,first_appeared_in_game,site_detail_url,games,friends,enemies,locations,concepts,objects
13061,Aaron Rodgers,"Aaron Rodgers is a Pro Bowl quarterback for the Green Bay Packers. Rodgers led the Packers to Super Bowl XLV, and has won both NFL and Super Bowl MVP awards.",NCAA Football 2004,https://www.giantbomb.com/aaron-rodgers/3005-13061/,Madden NFL 24; Madden NFL 23; Madden NFL 22; Madden NFL 21; Madden NFL 20; Madden NFL 19; Madden NFL 18; Madden NFL 17; Madden NFL 16; Madden NFL 15; Front Office Football Seven; Madden NFL 25; Madden NFL 13; Madden NFL 12; Madden NFL 11; Madden NFL 10; NFL Head Coach 09; Madden NFL 09; Madden NFL 08; Madden NFL 07; NFL Head Coach; Madden NFL 06; NCAA Football 2004,Jahvid Best,,Green Bay; Metlife Stadium; Wisconsin,Character Models Based on Actual People; Green Bay Packers; Licensed Game; National Football League,Football; Football Helmet; Sports Jersey; Vince Lombardi Trophy
40166,Aaron Samuels,Cady's classmate and boyfriend in Mean Girls.,Mean Girls: High School Showdown,https://www.giantbomb.com/aaron-samuels/3005-40166/,Mean Girls; Mean Girls: High School Showdown; Mean Girls,Cady Heron,,,,
9083,Aaroniero Arruruerie,"Aaroniero Arruruerie is the 9th Espada, enemy to Ichigo in the Bleach universe.",Bleach: Heat the Soul 6,https://www.giantbomb.com/aaroniero-arruruerie/3005-9083/,Bleach: Heat the Soul 7; Bleach: Heat the Soul 6; Soul-Arena,Barragan Luisenbarn; Coyote Stark; Gin Ichimaru; Grimmjow Jaegerjaques; Halibel; Kaname Tosen; Nnoitra Jiruga; Sosuke Aizen; Szayzel Aporro Granz; Ulquiorra Schiffer; Yammy; Zemmori Lerouz,Jushiro Ukitake; Mayuri Kurotsuchi,,Espada,
33038,"Aava, the King's Pet","A boss in the ""Crown of the Ivory King"" DLC for Dark Souls II.",Dark Souls II,https://www.giantbomb.com/aava-the-kings-pet/3005-33038/,Dark Souls II: Scholar of the First Sin; Dark Souls II,"Alsanna; Lud, the King's Pet; Zallen, the King's Pet",,Frozen Eleum Loyce,Boss Fight; Stealth; Tigers,
21362,Aayla Secura,"A Twi'lek Jedi Master during the era of the Old Republic, and fought in the Clone Wars",Star Wars: Battlefront II,https://www.giantbomb.com/aayla-secura/3005-21362/,LEGO Star Wars: The Skywalker Saga; LEGO Star Wars: The Force Awakens; Star Wars: Galaxy of Heroes; Disney Infinity 3.0 Edition; LEGO Star Wars III: The Clone Wars; Star Wars The Clone Wars: Republic Heroes; LEGO Star Wars: The Complete Saga; Star Wars: Battlefront II,Adi Gallia; Commander Bly; Darth Vader; Ki-Adi-Mundi; Kit Fisto; Luminara Unduli; Mace Windu; Obi-Wan Kenobi; Shaak Ti; Yoda,Aurra Sing; Commander Bly; Count Dooku; Emperor Palpatine; General Grievous,Coruscant,Alien; Galactic Republic; Good vs. Evil; Great Jedi Purge; Jedi; Lego Minifigure; The Force; Twi'lek,Lightsaber
14550,Abaddon,Abaddon is a realm or entity mentioned in Christian and Judaic theological works. Abaddon is also the name of several different angelic characters which have appeared in many games.,Shin Megami Tensei,https://www.giantbomb.com/abaddon/3005-14550/,Castlevania Dominus Collection; Clicker Heroes; Shin Megami Tensei: Devil Survivor 2: Record Breaker; The Binding of Isaac: Rebirth; Persona Q: Shadow of the Labyrinth; Castlevania: Lords of Shadow 2; Shin Megami Tensei IV; Persona 4 Golden; Shin Megami Tensei: Devil Survivor Overclocked; Shin Megami Tensei: Devil Survivor 2; The Pilgrim's Progress: The Video Game; Darksiders; Solium Infernum; Shin Megami Tensei: Devil Survivor; Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon; Shin Megami Tensei: Persona 4; Hellgate: London; Otomedius Gorgeous; Dungeon Runners; Castlevania: Portrait of Ruin; Guild Wars: Nightfall; Castlevania: Curse of Darkness; Castlevania: Dawn of Sorrow; Shin Megami Tensei: Digital Devil Saga 2; Primal; Shin Megami Tensei: Nocturne; Warrior Kings; Shin Megami Tensei: Devil Children: Black Book/Red Book; Ronde; Giten Megami Tensei: Tokyo Mokushiroku,Aciel; Michael; Samael,Aleph; Jennifer Tate; Lewis; Madam; Mekata; Scree; Soma Cruz; The Watcher; Uriel; Victor Belmont; War,Castlevania; Hell,Angel; Demon; Demon; Mythology; The Seven Deadly Sins,
14317,Abadede,A recurring enemy wrestler from the Streets of Rage series. Resembles an old WWF wrestler.,Streets of Rage,https://www.giantbomb.com/abadede/3005-14317/,Streets of Rage 4; Sega Classics; Sega Genesis Classics; Sega 3D Fukkoku Archives 3: FINAL STAGE; Sega 3D Fukkoku Archives; Sega Vintage Collection: Streets of Rage; Sonic Gems Collection; Sega Top Ten; M6; 6-Pak; Mega Games 6; Mega Games 2; Streets of Rage 2; Sega Classics Arcade Collection; Streets of Rage,Big Ben; Bongo; Electra; Mona & Lisa; Mr X; Nora; Souther,Adam Hunter; Axel Stone; Blaze Fielding; Eddie 'Skate' Hunter; Max Thunder,Wood Oak City,Boss; Boss Fight,Mask
25600,Abathur,A unique Zerg creature that designs the Zerg all the species of the swarm to make it as perfect as possible for the swarm's purpose.,StarCraft II: Heart of the Swarm,https://www.giantbomb.com/abathur/3005-25600/,Heroes of the Storm; StarCraft II: Heart of the Swarm,Alexei Stukov; Dehaka; Izsha; Sarah Kerrigan,,,,
42031,Abbie Eaton,A test driver on the Grand Tour.,The Grand Tour Game,https://www.giantbomb.com/abbie-eaton/3005-42031/,The Grand Tour Game,James May; Jeremy Clarkson; Richard Hammond,,,,
11789,Abbott,Abbott is one of the antagonists in The Chronicles of Riddick: Escape from Butcher Bay.,The Chronicles of Riddick: Escape from Butcher Bay,https://www.giantbomb.com/abbott/3005-11789/,The Chronicles of Riddick: Assault on Dark Athena; The Chronicles of Riddick: Escape from Butcher Bay,Hoxie,Riddick; William J. Johns,Butcher Bay; Prison; Space,Licensed Game; Male Antagonist; Non-Player Character; Sunglasses at Night; Voice Acting,Baton; Beard; Facial Hair; Futuristic Shades; Goggles
43250,Abby,One of the two playable characters in The Last of Us Part II.,The Last of Us Part II,https://www.giantbomb.com/abby/3005-43250/,The Last of Us Part II,Alice; Bear; Jerry Anderson; Jordan; Lev; Manny Alvarez; Nora Harris; Owen Moore,Ellie; JJ; Joel; Large Rattler; Mel; Small Rattler; Tommy,Channel Islands; Salt Lake City; Santa Barbara; Santa Catalina Island; Washington,Atheism; Falling Damage; False Protagonist; Female Antagonists; Female Protagonists; Gunsmith; Health; Jump; Meme Origin; Multiple Protagonists; Murder; Nudity; Player Character; Ragdoll Physics; Sex; Unexpected Protagonist Change; Waking Up Captured; Wrench Wench,Burrito
41337,Abby Cadabby,A fairy-in-training from Sesame Street.,"Sesame Street: Ready, Set, Grover!",https://www.giantbomb.com/abby-cadabby/3005-41337/,"Sesame Street Makes Music; Kinect Sesame Street TV; Sesame Street: Elmo's Musical Monsterpiece; Sesame Street: Ready, Set, Grover!",Big Bird; Cookie Monster; Elmo; Zoe,,Sesame Street,Fairy; Kid Friendly; Licensed Game; Puppetry,Wand
50010,Abby Mallard,,Disney's Chicken Little,https://www.giantbomb.com/abby-mallard/3005-50010/,Disney's Chicken Little: Ace in Action; Disney's Chicken Little,Chicken Little; Fish out of Water; Runt of the Litter,Foxy Loxy,McDonald's; Oakey Oaks,Ducks,
13664,Abby Sideris,Abby Sideris is a character in Nancy Drew: Message in a Haunted Mansion. She is helping to renovate an old Victorian mansion into a bed and breakfast and believes it is truly haunted.,Nancy Drew: Message in a Haunted Mansion,https://www.giantbomb.com/abby-sideris/3005-13664/,Nancy Drew: Message in a Haunted Mansion,Rose Green,,Haunted House; San Francisco,Ghost; Psychic Ability,
35640,Abby Yates,Abby Yates is a member of the Ghostbusters team from the 2016 reboot of the franchise.,LEGO Dimensions,https://www.giantbomb.com/abby-yates/3005-35640/,LEGO Dimensions,Erin Gilbert; Jillian Holtzmann; Kevin Beckman; Patty Tolan,,,Ghostbusting; Lego Minifigure; Licensed Game,
11782,Abdel Adrian,The protagonist of the novelization of the Baldur's Gate series and the most powerful of the Bhaalspawn. He was born in 1341 DR.,Baldur's Gate: Tales of the Sword Coast,https://www.giantbomb.com/abdel-adrian/3005-11782/,Baldur's Gate II: Throne of Bhaal; Baldur's Gate II: Shadows of Amn; Baldur's Gate: Tales of the Sword Coast,Aerie; Bodhi; Gorion; Jaheira; Khalid; Minsc; Yoshimo,Jon Irenicus; Sarevok,Amn; Baldur's Gate; Candlekeep; Dungeon; Faerûn; Library; Middle East; The Forgotten Realms,Book Tie-in; Character Creation; Customizable Character; Customization; Dungeon Crawling; God; Male Protagonists; War; Warriors,Sword
729,Abe,Abe is one of the main characters and prominent within the Oddworld universe. He is the chosen savior of his race - the Mudokons.,Oddworld: Abe's Oddysee,https://www.giantbomb.com/abe/3005-729/,Astro Bot; Oddworld: Collection; Oddworld: Soulstorm; Atooi Collection; Mutant Mudds Super Challenge; Oddworld: Abe's Oddysee New 'n' Tasty!; Oddworld: Munch's Oddysee; Oddworld: Adventures 2; Oddworld: Adventures; Oddworld: Abe's Exoddus; Oddworld: Abe's Oddysee; Oddworld: Hand of Odd,Alf; Almighty Raisin; Astro Bot; Big Face; Elum; Munch; Shrykull,Brewmaster; Director Phleg; General Dripik; Humphrey; Irwin; Molluck the Glukkon; Vice President Aslik,Boiler Room; Bonewerkz; FeeCo Depot; Monsaic Lines; Monsaic Sanctum; Mudanchee Vaults; Mudomo Vaults; Necrum; Necrum Burial Grounds; Oddworld; Paramonia; Paramonian Nests; Paramonian Temple; RuptureFarms; Scrabania; Scrabanian Nests; Scrabanian Temple; Slig Barracks; SoulStorm Brewery; Stockyards; Stop 'n' Shop; Vykker's Labs,2.5D; 2D; 3D Platformer; Alien Protagonist; Bad Endings; Can't Swim; Crossover; Crotch Damage; Crying; Dark Humor; Deadly Gas; Developer Voice Acting; Double Jump; Drowning; Elums; Falling Damage; Fleech; Flip Screen; Full Motion Video; Grenade Throwback; Hand to Hand Combat; Hidden Character; Infinite Resource Spot; Invincibility Frames; Invisibility; Jump; Low Blow; Mind Control; Mudokons; Multiple Discs,Alcoholic Beverages; Big Bro Shields; Blunderbuss; Bottle; Bottle Caps; Bounce!; Expresso!; Fart; Game Controller; Grenade; Health Up; invisible; Klimb; Loincloth; Meat; Mudokon Pop; PlayStation; PlayStation Controller; Ponytail; Rock; Saddle; Slig Blunderbuss; Snuzi; SoBe; SoBe Energy; Soft Drink; SoulStorm Brew; Spooce; Tattoo; Vending Machine
40953,Abe Marisa,Abe Marisa is the main protagonist of Sukutte game.,Sukutte,https://www.giantbomb.com/abe-marisa/3005-40953/,Sukutte,Kondo Chiyo,,,,
13017,Abe no Seimei,"Skilled exorcist who lived during the Heian period in Japan. During his life time, he served the Emperor and the Heian government. He was also the founder of the Tsuchimikado clan.

From a young age, he became well verse in Yin-Yang divination and astrology by Yin-Yang Masters: Kamo no Tadayuki and Kamo no Yasunori (a father-son team).

After his death, the Emperor built a shrine for Abe no Seimei which is located in modern Kyoto.

Abe no Seimei was also featured in several fictional works.",Persona 2: Innocent Sin,https://www.giantbomb.com/abe-no-seimei/3005-13017/,Warriors Orochi 4 Ultimate; Warriors Orochi 4; Oreshika: Tainted Bloodlines; Full Bokko Heroes X; Toukiden: The Age of Demons; Eiyuu Senki: The World Conquest; Warriors Orochi 3; Shin Megami Tensei: Persona 2 - Innocent Sin; Nobunaga's Ambition: Iron Triangle; Kuon; Shin Megami Tensei: Devil Children: Black Book/Red Book; Persona 2: Eternal Punishment; Harukanaru Toki no Naka de; Persona 2: Innocent Sin,,Doman,,Gender Recasting; Heian Period; Onmyouji,
4180,Abe Simpson,"Abraham Jedediah Simpson (also known as ""Abe"", ""Grampa Simpson"", or simply as ""Grampa"") is a character in the animated show ""The Simpsons"". He is the father of Homer Simpson and grandfather to Bart, Lisa, and Maggie.",The Simpsons Arcade Game,https://www.giantbomb.com/abe-simpson/3005-4180/,LEGO Dimensions; The Simpsons: Tapped Out; The Simpsons Game; The Simpsons: Hit & Run; The Simpsons: Road Rage; The Simpsons: Virtual Springfield; The Simpsons Cartoon Studio; The Simpsons Arcade Game,Apu Nahasapeemapetilon; Bart Simpson; Homer Simpson; Jacqueline Bouvier; Jasper Beardly; Lisa Simpson; Maggie Simpson; Marge Simpson; Ned Flanders; Old Jewish Man,Mr. Burns,Springfield,Adapted from Television; Bad Parents; Cartoon Character; Games Based on Television Shows; Geriatric Protagonist; Licensed Game; Voice Acting; War; World War II,Cane; Dentures; Slippers
21948,Abe the Abandoned,Abe the Abandoned is an erudite ghost residing at the bottom of Erud's Crossing. He plays an integral role in the Shaman epic weapon quest.,EverQuest,https://www.giantbomb.com/abe-the-abandoned/3005-21948/,EverQuest,Dillon the Drowned; Froham the Forgotten; Ooglyn; Srafen the Soaked,,Erud's Crossing; Norrath; Underwater,Erudites; Ghost; Questing,
15935,Abel,The main character to Majyuuou! ,Majyuuou,https://www.giantbomb.com/abel/3005-15935/,Majyuuou,Abel's Family,,,,
9788,Abel,A cavalier in several Fire Emblem games.,Fire Emblem: Shadow Dragon and the Blade of Light,https://www.giantbomb.com/abel/3005-9788/,Fire Emblem Heroes; Tokyo Mirage Sessions ♯FE; Fire Emblem: Shin Monshou no Nazo - Hikari to Kage no Eiyuu; Fire Emblem: Shadow Dragon; Fire Emblem: Monshou no Nazo; Fire Emblem: Shadow Dragon and the Blade of Light,Arran; Astram; Beck; Boah; Caeda; Cain; Castor; Cecil; Darros; Dolph; Draug; Elice; Est; Frey; Gordin; Gotoh; Hardin; Hero of Shadow; Jagen; Jake; Jeorge; Julian; Katarina; Lena; Luke; Macellan; Malledus; Maria; Marth; Michalis,Camus; Eremiya; Gharnef; Jiol; Lang; Medeus; Michalis; Morzas,Altea; Archanea,Cain and Abel; Class Change; Weapon Triangle,
4989,Abel,Abel is a French Mixed Martial Artist with amnesia introduced in Street Fighter IV.,Street Fighter IV,https://www.giantbomb.com/abel/3005-4989/,Street Fighter Duel; Teppen; Street Fighter IV Champion Edition; Super Street Fighter IV: Pachislot Edition; Street Fighter Battle Combination; Street Fighter IV: Arena; Ultra Street Fighter IV; Street Fighter X Tekken; Street Fighter IV Volt; Street Fighter IV,Cammy; Charlie; Chun-Li; Guile; Remy,Fei Long; Guile; Seth; Vega,France; Solar Eclipse,Amnesia; Bruisers; Command Grab; Grapple; Jūdō; Martial Arts; New Protagonist in Sequel; Rekka Character; Roll; Rushdown; Sexualized Men; Shoulder Barge; Super Combo; Ultra Combo,Belt; Fingerless Gloves; Karate Gi; Shorts
9197,Abel,Abel is a character in the Battle Arena Toshinden series.,Battle Arena Toshinden 3,https://www.giantbomb.com/abel/3005-9197/,Toshinden Card Quest; Battle Arena Toshinden 3,,David,,SNK Boss Syndrome,
15941,Abel's Family,"Abel's wife, Maria, his daughter, Iria, and even his Cat, Elia, all give Abel love and support as he travels through Hell to kill the King of Demons.",Majyuuou,https://www.giantbomb.com/abels-family/3005-15941/,Majyuuou,Abel,,,,
2833,Abelia Schillfelt,Abelia is female one of the combatents from Soul Calibur III. She wields a sword and shield.,Soulcalibur III,https://www.giantbomb.com/abelia-schillfelt/3005-2833/,Soulcalibur III,,Girardot Argezas,,Guard Impact,
23422,Abelone,Abelone is a character that appears in The Elder Scrolls V: Skyrim.,The Elder Scrolls V: Skyrim,https://www.giantbomb.com/abelone/3005-23422/,The Elder Scrolls V: Skyrim,Dovahkiin,,Dawnstar; Skyrim; Tamriel; The Pale,Maid; Non-Player Character; Nord,Dagger; Dress
22257,Abercrombie Fizzwidget,The owner of Megacorp in the Bogon Galaxy.,Ratchet & Clank: Going Commando,https://www.giantbomb.com/abercrombie-fizzwidget/3005-22257/,Ratchet & Clank Collection; Ratchet & Clank: Up Your Arsenal; Ratchet & Clank: Going Commando,Angela Cross; Clank; Ratchet,Captain Qwark; Protopet,,Megacorp,Glasses; Mustache; Necktie
43702,Aberforth Dumbledore,The brother of Albus Dumbledore.,Harry Potter and the Deathly Hallows: Part 2,https://www.giantbomb.com/aberforth-dumbledore/3005-43702/,Harry Potter: Hogwarts Mystery; LEGO Harry Potter Collection; LEGO Harry Potter: Years 5-7; Harry Potter and the Deathly Hallows: Part 2,Albus Dumbledore; Dobby; Harry Potter; Hermione Granger; Ron Weasley,Gellert Grindelwald,,Licensed Game; Magic; Wizards,
7931,Abhuki,The Innkeeper of Faregyll Inn. She provides advanced training in Alteration.,The Elder Scrolls IV: Oblivion,https://www.giantbomb.com/abhuki/3005-7931/,The Elder Scrolls IV: Oblivion Remastered; The Elder Scrolls IV: Oblivion,Alix Lencolia; S'jirra,,Cyrodiil; Tavern,Anthropomorphism; Feline Humanoid; Khajiit; Magic,
29,Abigail,Abigail is a boss in the game Final Fight. He likes bananas.,Final Fight,https://www.giantbomb.com/abigail/3005-29/,The Capcom Collection; Capcom Arcade Stadium; Teppen; Capcom Beat 'Em Up Bundle; Street Fighter V; Capcom Digital Collection; Final Fight: Double Impact; Capcom Classics Mini Mix; Capcom Classics Collection Remixed; Final Fight One; Mighty Final Fight; Adventure Quiz: Capcom World 2; Final Fight,Axl; Bill Bull; Bred; Damnd; Dug; Edi E.; El Gado; G. Oriber; Holly Wood; Horace Belger; Hugo Andore; J; Jake; Poison; Rolento; Roxy; Simons; Slash; Sodom; Two.P; Wong Who,Cody Travers; Guy; Jessica Haggar; Mike Haggar,Canada; Metro City; North America; The United States of America,Boss; Boss Fight; Controversy; Downloadable Content; Gangs; Hand to Hand Combat; Mad Gear Gang; Music Reference; Wrestling Moves in Non-Wrestling Games,Chains; Pants; Shirt; Shoes
49845,Abigail Blyg,"Known as ""Abi"" to her friends, she is a counselor at Hackett's Quarry. A shy, sweet, and sensitive type who can usually be found working on her artwork. ",The Quarry,https://www.giantbomb.com/abigail-blyg/3005-49845/,The Quarry,Dylan Lenivy; Kaitlyn Ka; Laura Kearney; Nick Furcillo; Ryan Erzahler,,,Character Models Based on Actual People; Love; Multiple Endings; Romance; Survival Horror; The Ingenue,Backpack; Short Shorts
30216,Abigail Brand,"Abigail Brand is a half-alien, half-mutant who is the commander of S.W.O.R.D., a division of S.H.I.E.L.D.",Marvel: War of Heroes,https://www.giantbomb.com/abigail-brand/3005-30216/,Marvel Puzzle Quest; Marvel: War of Heroes,Beast; Lockheed; Manifold; Nick Fury,,,Alien; Half-Breed; S.H.I.E.L.D.,
43597,Abigail Callaghan,The daughter of Robert Callaghan from Big Hero 6.,Disney Crossy Road,https://www.giantbomb.com/abigail-callaghan/3005-43597/,Disney Crossy Road,Yokai,,,Licensed Game,
15598,Abigail Marston,Abigail Marston is a female character in Red Dead: Redemption. She is the wife of John Marston and Mother of Jack Marston.,Red Dead Redemption,https://www.giantbomb.com/abigail-marston/3005-15598/,Red Dead Redemption II; Red Dead Redemption: Undead Nightmare; Red Dead Redemption,Arthur Morgan; Bonnie MacFarlane; Charles Smith; Dutch van der Linde; Jack Marston; John Marston; Rufus; Tilly Jackson; Uncle,Archer Fordham; Dutch van der Linde,Beecher's Hope; The United States of America; West Elizabeth,Love; Marriage; Non-Player Character; Prostitute; Prostitution; Tsundere,
